结果生成时间|算法名称|数据集种类|数据集名称|粒度生成比例|约简结果|原始属性长度|约简属性长度|属性集得分|运行时间|5折KNN准确率|5折SVM准确率|5折CART准确率|KNN平均准确率|SVM平均准确率|CART平均准确率
2023-04-15 20:19:03|myAlgorithm6|ori|Glass|[0.025, 0.05, 0.075, 0.1, 0.125]|{0, 2, 4, 7}|9|4|0.7663551401869159|7.705937623977661|[0.81395349 0.62790698 0.65116279 0.6744186  0.5       ]|[0.53488372 0.53488372 0.44186047 0.53488372 0.45238095]|[0.6744186  0.60465116 0.58139535 0.65116279 0.42857143]|0.6534883720930232|0.4997785160575859|0.5880398671096345
