结果生成时间|算法名称|数据集种类|数据集名称|粒度生成比例|约简结果|原始属性长度|约简属性长度|属性集得分|运行时间|5折KNN准确率|5折SVM准确率|5折CART准确率|KNN平均准确率|SVM平均准确率|CART平均准确率
2023-04-15 20:16:57|myAlgorithm6|ori|plrx|[0.025, 0.05, 0.075, 0.1, 0.125]|{5, 6}|12|2|0.7230769230769232|4.434562921524048|[0.7027027  0.64864865 0.72222222 0.75       0.69444444]|[0.7027027  0.7027027  0.72222222 0.72222222 0.72222222]|[0.67567568 0.62162162 0.69444444 0.72222222 0.69444444]|0.7036036036036035|0.7144144144144144|0.6816816816816816
