结果生成时间|算法名称|数据集种类|数据集名称|粒度生成比例|约简结果|原始属性长度|约简属性长度|属性集得分|运行时间|5折KNN准确率|5折SVM准确率|5折CART准确率|KNN平均准确率|SVM平均准确率|CART平均准确率
2023-04-15 20:44:41|myAlgorithm6|ori|BreastCancer|[0.025, 0.05, 0.075, 0.1, 0.125]|{0, 1, 3, 6, 8}|9|5|0.9453505007153076|58.136245250701904|[0.97142857 0.96428571 0.92857143 0.95       0.9352518 ]|[0.97142857 0.96428571 0.93571429 0.94285714 0.94244604]|[0.96428571 0.93571429 0.92142857 0.94285714 0.92805755]|0.9499075025693731|0.9513463514902364|0.9384686536485098
