结果生成时间|算法名称|数据集名称|半径|约简结果|依赖度|约简时间
2023-03-05 15:24:14|RandomSamplingAttribureReduction|PimaIndiansDiabetes|0.02|{2, 3, 4, 12}|1.0|0.2364950180053711
2023-03-05 15:24:14|RandomSamplingAttribureReduction|PimaIndiansDiabetes|0.04|{19, 3, 20, 23}|1.0|0.2514972686767578
2023-03-05 15:24:14|RandomSamplingAttribureReduction|PimaIndiansDiabetes|0.06|{2, 3, 4, 8, 23}|1.0|0.25710487365722656
2023-03-05 15:24:15|RandomSamplingAttribureReduction|PimaIndiansDiabetes|0.08|{3, 4, 8, 14, 23}|1.0|0.26453256607055664
2023-03-05 15:24:15|RandomSamplingAttribureReduction|PimaIndiansDiabetes|0.1|{4, 5, 10, 23, 24, 31}|1.0|0.27123284339904785
2023-03-05 15:24:15|RandomSamplingAttribureReduction|PimaIndiansDiabetes|0.12000000000000001|{2, 3, 4, 8, 11, 28, 31}|1.0|0.322235107421875
2023-03-05 15:24:16|RandomSamplingAttribureReduction|PimaIndiansDiabetes|0.14|{2, 3, 4, 7, 19, 24, 28, 31}|1.0|0.34055352210998535
2023-03-05 15:24:16|RandomSamplingAttribureReduction|PimaIndiansDiabetes|0.16|{2, 3, 4, 9, 12, 13, 23, 29, 31}|1.0|0.34868812561035156
2023-03-05 15:24:16|RandomSamplingAttribureReduction|PimaIndiansDiabetes|0.18|{2, 4, 6, 9, 10, 17, 23, 28, 29, 31}|1.0|0.4499504566192627
2023-03-05 15:24:17|RandomSamplingAttribureReduction|PimaIndiansDiabetes|0.19999999999999998|{2, 3, 4, 6, 11, 13, 14, 15, 19, 24, 29}|1.0|0.5101139545440674
2023-03-05 15:24:17|RandomSamplingAttribureReduction|PimaIndiansDiabetes|0.21999999999999997|{0}|0.2022792022792023|0.34929513931274414
2023-03-05 15:24:18|RandomSamplingAttribureReduction|PimaIndiansDiabetes|0.23999999999999996|{0}|0.2022792022792023|0.3944284915924072
2023-03-05 15:24:18|RandomSamplingAttribureReduction|PimaIndiansDiabetes|0.25999999999999995|{0}|0.2022792022792023|0.3867940902709961
2023-03-05 15:24:18|RandomSamplingAttribureReduction|PimaIndiansDiabetes|0.27999999999999997|{0}|0.2022792022792023|0.3584249019622803
2023-03-05 15:24:19|RandomSamplingAttribureReduction|PimaIndiansDiabetes|0.3|{0}|0.2022792022792023|0.3907608985900879
2023-03-05 15:24:19|RandomSamplingAttribureReduction|PimaIndiansDiabetes|0.32|{0}|0.2022792022792023|0.37383317947387695
2023-03-05 15:24:19|RandomSamplingAttribureReduction|PimaIndiansDiabetes|0.34|{0}|0.2022792022792023|0.36319971084594727
2023-03-05 15:24:20|RandomSamplingAttribureReduction|PimaIndiansDiabetes|0.36000000000000004|{0}|0.2022792022792023|0.3632969856262207
2023-03-05 15:24:20|RandomSamplingAttribureReduction|PimaIndiansDiabetes|0.38000000000000006|{0}|0.2022792022792023|0.37570834159851074
2023-03-05 15:24:21|RandomSamplingAttribureReduction|PimaIndiansDiabetes|0.4000000000000001|{0}|0.2022792022792023|0.39691925048828125
