结果生成时间|算法名称|数据集种类|数据集名称|粒度生成比例|约简结果|原始属性长度|约简属性长度|属性集得分|运行时间|5折KNN准确率|5折SVM准确率|5折CART准确率|KNN平均准确率|SVM平均准确率|CART平均准确率
2023-04-10 14:31:59|myAlgorithm5|20noise|accent|[0.025, 0.05, 0.075, 0.1, 0.125]|{3}|12|1|0.5689969604863222|18.268066883087158|[0.40909091 0.42424242 0.40909091 0.40909091 0.47692308]|[0.5        0.5        0.5        0.5        0.50769231]|[0.46969697 0.42424242 0.5        0.45454545 0.46153846]|0.42568764568764567|0.5015384615384615|0.46200466200466206
