结果生成时间|算法名称|数据集种类|数据集名称|粒度生成比例|约简结果|原始属性长度|约简属性长度|属性集得分|运行时间|5折KNN准确率|5折SVM准确率|5折CART准确率|KNN平均准确率|SVM平均准确率|CART平均准确率
2023-04-10 14:45:11|myAlgorithm5|20noise|Vehicle|[0.025, 0.05, 0.075, 0.1, 0.125]|{8, 7, 14, 15}|18|4|0.6368794326241135|73.20973587036133|[0.56470588 0.53254438 0.52071006 0.59171598 0.41420118]|[0.45882353 0.43195266 0.4260355  0.4556213  0.41420118]|[0.58235294 0.5443787  0.6035503  0.6035503  0.52662722]|0.5247754959972155|0.43732683605986766|0.572091890010442
