结果生成时间|算法名称|数据集种类|数据集名称|粒度生成比例|约简结果|原始属性长度|约简属性长度|属性集得分|运行时间|5折KNN准确率|5折SVM准确率|5折CART准确率|KNN平均准确率|SVM平均准确率|CART平均准确率
2023-04-10 14:35:18|myAlgorithm5|20noise|musk|[0.025, 0.05, 0.075, 0.1, 0.125]|{131, 36, 67, 12, 16, 147, 123, 156, 127}|166|9|0.673109243697479|279.9845697879791|[0.67708333 0.72631579 0.70526316 0.8        0.64210526]|[0.75       0.68421053 0.61052632 0.69473684 0.6       ]|[0.60416667 0.71578947 0.66315789 0.70526316 0.63157895]|0.7101535087719298|0.6678947368421053|0.6639912280701754
