结果生成时间|算法名称|数据集种类|数据集名称|粒度生成比例|约简结果|原始属性长度|约简属性长度|属性集得分|运行时间|5折KNN准确率|5折SVM准确率|5折CART准确率|KNN平均准确率|SVM平均准确率|CART平均准确率
2023-04-10 14:41:09|myAlgorithm5|20noise|diamonds_filter|[0.025, 0.05, 0.075, 0.1, 0.125]|{1, 2}|4|2|0.6497495826377296|12.161916971206665|[0.975      0.96666667 0.975      0.99166667 0.98319328]|[0.89166667 0.9        0.89166667 0.90833333 0.88235294]|[0.99166667 1.         1.         0.99166667 1.        ]|0.9783053221288516|0.8948039215686275|0.9966666666666667
