结果生成时间|算法名称|数据集种类|数据集名称|粒度生成比例|约简结果|原始属性长度|约简属性长度|属性集得分|运行时间|5折KNN准确率|5折SVM准确率|5折CART准确率|KNN平均准确率|SVM平均准确率|CART平均准确率
2023-04-10 14:31:51|myAlgorithm5|20noise|Glass|[0.025, 0.05, 0.075, 0.1, 0.125]|{0, 2, 7}|9|3|0.6|7.689678192138672|[0.74418605 0.58139535 0.6744186  0.72093023 0.52380952]|[0.53488372 0.51162791 0.46511628 0.65116279 0.5       ]|[0.6744186  0.62790698 0.60465116 0.6744186  0.45238095]|0.6489479512735327|0.5325581395348837|0.6067552602436324
