结果生成时间|算法名称|数据集种类|数据集名称|粒度生成比例|约简结果|原始属性长度|约简属性长度|属性集得分|运行时间|5折KNN准确率|5折SVM准确率|5折CART准确率|KNN平均准确率|SVM平均准确率|CART平均准确率
2023-04-10 14:31:41|myAlgorithm5|20noise|seeds|[0.025, 0.05, 0.075, 0.1, 0.125]|{0, 3, 5, 6}|7|4|0.759047619047619|8.82146430015564|[0.95238095 0.83333333 0.95238095 0.95238095 0.95238095]|[0.95238095 0.83333333 0.92857143 0.95238095 0.97619048]|[0.92857143 0.80952381 0.92857143 0.97619048 0.92857143]|0.9285714285714286|0.9285714285714286|0.9142857142857144
