结果生成时间|算法名称|数据集种类|数据集名称|粒度生成比例|约简结果|属性集得分|运行时间|5折KNN准确率|5折SVM准确率|5折CART准确率|KNN平均准确率|SVM平均准确率|CART平均准确率
2023-04-07 16:22:23|myAlgorithm5|ori|german|[0.025, 0.05, 0.075, 0.1, 0.125]|{0, 17, 12, 16}|0.7212000000000001|83.41472601890564|[0.69  0.725 0.705 0.75  0.695]|[0.7 0.7 0.7 0.7 0.7]|[0.66  0.69  0.65  0.695 0.68 ]|0.713|0.7|0.675
