结果生成时间|算法名称|数据集种类|数据集名称|粒度生成比例|约简结果|属性集得分|运行时间|5折KNN准确率|5折SVM准确率|5折CART准确率|KNN平均准确率|SVM平均准确率|CART平均准确率
2023-04-07 16:21:16|myAlgorithm5|ori|Vehicle|[0.025, 0.05, 0.075, 0.1, 0.125]|{4, 14}|0.6761229314420804|63.106436014175415|[0.38235294 0.38461538 0.33727811 0.33727811 0.33136095]|[0.28235294 0.32544379 0.32544379 0.29585799 0.37869822]|[0.30588235 0.34911243 0.34911243 0.30177515 0.38461538]|0.3545770971110337|0.3215593456317438|0.3380995475113122
