结果生成时间|算法名称|数据集种类|数据集名称|粒度生成比例|约简结果|属性集得分|运行时间|5折KNN准确率|5折SVM准确率|5折CART准确率|KNN平均准确率|SVM平均准确率|CART平均准确率
2023-04-07 16:14:16|myAlgorithm5|ori|musk|[0.025, 0.05, 0.075, 0.1, 0.125]|{165, 49, 51, 20, 57, 90}|0.7394957983193278|180.42449522018433|[0.5625     0.73684211 0.74736842 0.73684211 0.8       ]|[0.47916667 0.6        0.63157895 0.65263158 0.65263158]|[0.47916667 0.6        0.78947368 0.77894737 0.70526316]|0.7167105263157895|0.6032017543859649|0.6705701754385964
