结果生成时间|算法名称|数据集种类|数据集名称|粒度生成比例|约简结果|属性集得分|运行时间|5折KNN准确率|5折SVM准确率|5折CART准确率|KNN平均准确率|SVM平均准确率|CART平均准确率
2023-04-07 16:19:01|myAlgorithm5|ori|BreastCancer|[0.025, 0.05, 0.075, 0.1, 0.125]|{0, 1, 2, 5}|0.96137339055794|21.26140522956848|[0.95       0.98571429 0.92857143 0.93571429 0.98561151]|[0.95714286 0.97857143 0.93571429 0.95       0.97841727]|[0.95       0.95714286 0.90714286 0.96428571 0.97122302]|0.9571223021582733|0.9599691675231243|0.9499588900308324
