结果生成时间|算法名称|数据集种类|数据集名称|粒度生成比例|约简结果|属性集得分|运行时间|5折KNN准确率|5折SVM准确率|5折CART准确率|KNN平均准确率|SVM平均准确率|CART平均准确率
2023-04-07 16:19:24|myAlgorithm5|ori|diabetes|[0.025, 0.05, 0.075, 0.1, 0.125]|{0, 1, 5}|0.7239583333333333|27.20059561729431|[0.7987013  0.73376623 0.75324675 0.76470588 0.69934641]|[0.81168831 0.73376623 0.77922078 0.75163399 0.67973856]|[0.80519481 0.75324675 0.75974026 0.66666667 0.64705882]|0.749953314659197|0.7512095747389866|0.7263814616755793
