结果生成时间|算法名称|数据集种类|数据集名称|粒度生成比例|约简结果|属性集得分|运行时间|5折KNN准确率|5折SVM准确率|5折CART准确率|KNN平均准确率|SVM平均准确率|CART平均准确率
2023-04-07 16:11:51|myAlgorithm5|ori|seeds|[0.025, 0.05, 0.075, 0.1, 0.125]|{0, 1, 5, 6}|0.9523809523809523|4.715552806854248|[0.97619048 0.83333333 0.92857143 0.95238095 0.97619048]|[0.95238095 0.80952381 0.92857143 0.97619048 0.97619048]|[0.95238095 0.83333333 0.92857143 0.95238095 0.9047619 ]|0.9333333333333333|0.9285714285714286|0.9142857142857144
