结果生成时间|算法名称|数据集种类|数据集名称|粒度生成比例|约简结果|属性集得分|运行时间|5折KNN准确率|5折SVM准确率|5折CART准确率|KNN平均准确率|SVM平均准确率|CART平均准确率
2023-04-07 16:11:56|myAlgorithm5|ori|Glass|[0.025, 0.05, 0.075, 0.1, 0.125]|{1, 2, 3, 7, 8}|0.7177570093457943|4.660431146621704|[0.48837209 0.65116279 0.65116279 0.69767442 0.52380952]|[0.53488372 0.60465116 0.51162791 0.60465116 0.5952381 ]|[0.60465116 0.58139535 0.60465116 0.69767442 0.45238095]|0.602436323366556|0.5702104097452934|0.5881506090808417
