结果生成时间|算法名称|数据集种类|数据集名称|粒度生成比例|约简结果|属性集得分|运行时间|5折KNN准确率|5折SVM准确率|5折CART准确率|KNN平均准确率|SVM平均准确率|CART平均准确率
2023-04-07 16:12:01|myAlgorithm5|ori|accent|[0.025, 0.05, 0.075, 0.1, 0.125]|{1, 10, 6}|0.6504559270516718|8.850004196166992|[0.54545455 0.74242424 0.46969697 0.53030303 0.56923077]|[0.53030303 0.5        0.51515152 0.5        0.50769231]|[0.53030303 0.6969697  0.46969697 0.57575758 0.58461538]|0.5714219114219115|0.5106293706293706|0.5714685314685315
