结果生成时间|算法名称|数据集种类|数据集名称|粒度生成比例|约简结果|属性集得分|运行时间|5折KNN准确率|5折SVM准确率|5折CART准确率|KNN平均准确率|SVM平均准确率|CART平均准确率
2023-04-07 16:10:57|myAlgorithm5|ori|GlaucomaM|[0.025, 0.05, 0.075, 0.1, 0.125]|{34, 40, 42, 44, 13, 52}|0.8551020408163266|24.587148904800415|[0.75       0.76923077 0.84615385 0.84615385 0.76923077]|[0.825      0.64102564 0.79487179 0.82051282 0.87179487]|[0.8        0.79487179 0.76923077 0.76923077 0.87179487]|0.7961538461538462|0.7906410256410257|0.801025641025641
