结果生成时间|算法名称|数据集种类|数据集名称|粒度生成比例|约简结果|属性集得分|运行时间|5折KNN准确率|5折SVM准确率|5折CART准确率|KNN平均准确率|SVM平均准确率|CART平均准确率
2023-04-07 16:13:05|myAlgorithm5|ori|movement|[0.025, 0.05, 0.075, 0.1, 0.125]|{59, 3, 7}|0.6888888888888889|55.81607222557068|[0.31944444 0.25       0.29166667 0.23611111 0.19444444]|[0.23611111 0.22222222 0.19444444 0.18055556 0.22222222]|[0.30555556 0.19444444 0.29166667 0.23611111 0.16666667]|0.25833333333333336|0.2111111111111111|0.23888888888888893
