结果生成时间|算法名称|数据集名称|半径|约简结果|依赖度|约简时间
2023-03-05 15:07:32|WeightedAttributeReduction|BreastTissue|0.02|{1, 6}|0.3490566037735849|0.8981823921203613
2023-03-05 15:07:33|WeightedAttributeReduction|BreastTissue|0.04|{1, 3, 6}|0.3113207547169811|1.1863932609558105
2023-03-05 15:07:34|WeightedAttributeReduction|BreastTissue|0.06|{1, 3}|0.2830188679245283|0.8526289463043213
2023-03-05 15:07:35|WeightedAttributeReduction|BreastTissue|0.08|{1, 3}|0.33962264150943394|0.8242220878601074
2023-03-05 15:07:36|WeightedAttributeReduction|BreastTissue|0.1|{1, 3, 6}|0.37735849056603776|1.0628352165222168
2023-03-05 15:07:37|WeightedAttributeReduction|BreastTissue|0.12000000000000001|{0, 1, 2, 3}|0.3584905660377358|1.2814948558807373
2023-03-05 15:07:38|WeightedAttributeReduction|BreastTissue|0.14|{0, 3, 6}|0.3867924528301887|1.0623271465301514
2023-03-05 15:07:39|WeightedAttributeReduction|BreastTissue|0.16|{1}|0.2641509433962264|0.6107523441314697
2023-03-05 15:07:40|WeightedAttributeReduction|BreastTissue|0.18|{1}|0.27358490566037735|0.6018049716949463
2023-03-05 15:07:40|WeightedAttributeReduction|BreastTissue|0.19999999999999998|{0, 1}|0.2641509433962264|0.8554215431213379
2023-03-05 15:07:41|WeightedAttributeReduction|BreastTissue|0.21999999999999997|{1}|0.2641509433962264|0.7139270305633545
2023-03-05 15:07:42|WeightedAttributeReduction|BreastTissue|0.23999999999999996|{0}|0.2641509433962264|0.6923701763153076
2023-03-05 15:07:42|WeightedAttributeReduction|BreastTissue|0.25999999999999995|{0}|0.27358490566037735|0.6190121173858643
2023-03-05 15:07:43|WeightedAttributeReduction|BreastTissue|0.27999999999999997|{0}|0.27358490566037735|0.6544420719146729
2023-03-05 15:07:44|WeightedAttributeReduction|BreastTissue|0.3|{0}|0.27358490566037735|0.6691930294036865
2023-03-05 15:07:44|WeightedAttributeReduction|BreastTissue|0.32|{0}|0.27358490566037735|0.623798131942749
2023-03-05 15:07:45|WeightedAttributeReduction|BreastTissue|0.34|{0, 3}|0.27358490566037735|0.8929629325866699
2023-03-05 15:07:46|WeightedAttributeReduction|BreastTissue|0.36000000000000004|{0, 4}|0.27358490566037735|0.8715493679046631
2023-03-05 15:07:47|WeightedAttributeReduction|BreastTissue|0.38000000000000006|{0, 4}|0.27358490566037735|0.8921120166778564
2023-03-05 15:07:48|WeightedAttributeReduction|BreastTissue|0.4000000000000001|{0}|0.25471698113207547|0.6461973190307617
2023-03-05 16:39:29|WeightedAttributeReduction|BreastTissue|0.02|{1, 6}|0.3490566037735849|0.9622926712036133
2023-03-05 16:39:30|WeightedAttributeReduction|BreastTissue|0.04|{1, 3, 6}|0.3113207547169811|1.1711452007293701
2023-03-05 16:39:31|WeightedAttributeReduction|BreastTissue|0.06|{1, 3}|0.2830188679245283|0.8584115505218506
2023-03-05 16:39:32|WeightedAttributeReduction|BreastTissue|0.08|{1, 3}|0.33962264150943394|0.8805239200592041
2023-03-05 16:39:33|WeightedAttributeReduction|BreastTissue|0.1|{1, 3, 6}|0.37735849056603776|1.3054628372192383
2023-03-05 16:39:34|WeightedAttributeReduction|BreastTissue|0.12000000000000001|{0, 1, 2, 3}|0.3584905660377358|1.327096700668335
2023-03-05 16:39:36|WeightedAttributeReduction|BreastTissue|0.14|{0, 3, 6}|0.3867924528301887|1.112626552581787
2023-03-05 16:39:37|WeightedAttributeReduction|BreastTissue|0.16|{1}|0.2641509433962264|0.6184005737304688
2023-03-05 16:39:37|WeightedAttributeReduction|BreastTissue|0.18|{1}|0.27358490566037735|0.610170841217041
2023-03-05 16:39:38|WeightedAttributeReduction|BreastTissue|0.19999999999999998|{0, 1}|0.2641509433962264|0.8627698421478271
2023-03-05 16:39:39|WeightedAttributeReduction|BreastTissue|0.21999999999999997|{1}|0.2641509433962264|1.4560532569885254
2023-03-05 16:39:40|WeightedAttributeReduction|BreastTissue|0.23999999999999996|{0}|0.2641509433962264|1.6923415660858154
2023-03-05 16:39:42|WeightedAttributeReduction|BreastTissue|0.25999999999999995|{0}|0.27358490566037735|1.700387954711914
2023-03-05 16:39:44|WeightedAttributeReduction|BreastTissue|0.27999999999999997|{0}|0.27358490566037735|1.732347011566162
2023-03-05 16:39:46|WeightedAttributeReduction|BreastTissue|0.3|{0}|0.27358490566037735|1.6952779293060303
2023-03-05 16:39:47|WeightedAttributeReduction|BreastTissue|0.32|{0}|0.27358490566037735|1.5707144737243652
2023-03-05 16:39:49|WeightedAttributeReduction|BreastTissue|0.34|{0, 3}|0.27358490566037735|2.459212303161621
2023-03-05 16:39:51|WeightedAttributeReduction|BreastTissue|0.36000000000000004|{0, 4}|0.27358490566037735|2.316873788833618
2023-03-05 16:39:54|WeightedAttributeReduction|BreastTissue|0.38000000000000006|{0, 4}|0.27358490566037735|2.427739143371582
2023-03-05 16:39:56|WeightedAttributeReduction|BreastTissue|0.4000000000000001|{0}|0.25471698113207547|1.6997416019439697
