结果生成时间|算法名称|数据集名称|半径|约简结果|依赖度|约简时间
2023-03-05 15:07:48|WeightedAttributeReduction|Iris|0.02|{2}|0.8533333333333334|0.4325885772705078
2023-03-05 15:07:49|WeightedAttributeReduction|Iris|0.04|{2, 3}|0.92|0.5565497875213623
2023-03-05 15:07:49|WeightedAttributeReduction|Iris|0.06|{2, 3}|0.8933333333333333|0.6028861999511719
2023-03-05 15:07:50|WeightedAttributeReduction|Iris|0.08|{0, 2}|0.92|0.6774604320526123
2023-03-05 15:07:51|WeightedAttributeReduction|Iris|0.1|{0, 2, 3}|0.92|0.8146438598632812
2023-03-05 15:07:51|WeightedAttributeReduction|Iris|0.12000000000000001|{0, 2, 3}|0.8933333333333333|0.5898141860961914
2023-03-05 15:07:52|WeightedAttributeReduction|Iris|0.14|{0, 2, 3}|0.9133333333333333|0.6771438121795654
2023-03-05 15:07:53|WeightedAttributeReduction|Iris|0.16|{0, 2, 3}|0.8933333333333333|0.6397204399108887
2023-03-05 15:07:53|WeightedAttributeReduction|Iris|0.18|{0, 1, 2, 3}|0.8933333333333333|0.6713376045227051
2023-03-05 15:07:54|WeightedAttributeReduction|Iris|0.19999999999999998|{0, 1, 2, 3}|0.8933333333333333|0.6914951801300049
2023-03-05 15:07:55|WeightedAttributeReduction|Iris|0.21999999999999997|{1, 2, 3}|0.86|0.6469776630401611
2023-03-05 15:07:55|WeightedAttributeReduction|Iris|0.23999999999999996|{0, 1, 2}|0.8533333333333334|0.5819659233093262
2023-03-05 15:07:56|WeightedAttributeReduction|Iris|0.25999999999999995|{0, 2}|0.86|0.49967479705810547
2023-03-05 15:07:56|WeightedAttributeReduction|Iris|0.27999999999999997|{0, 2}|0.8666666666666667|0.5253307819366455
2023-03-05 15:07:57|WeightedAttributeReduction|Iris|0.3|{0, 2, 3}|0.86|0.5698997974395752
2023-03-05 15:07:58|WeightedAttributeReduction|Iris|0.32|{2, 3}|0.8133333333333334|0.520850658416748
2023-03-05 15:07:58|WeightedAttributeReduction|Iris|0.34|{1, 2}|0.8066666666666666|0.5124928951263428
2023-03-05 15:07:59|WeightedAttributeReduction|Iris|0.36000000000000004|{2, 3}|0.8333333333333334|0.5084784030914307
2023-03-05 15:07:59|WeightedAttributeReduction|Iris|0.38000000000000006|{0, 2}|0.7933333333333333|0.5512940883636475
2023-03-05 15:08:00|WeightedAttributeReduction|Iris|0.4000000000000001|{2}|0.7533333333333333|0.45473599433898926
2023-03-05 16:39:58|WeightedAttributeReduction|Iris|0.02|{2}|0.8533333333333334|1.0512864589691162
2023-03-05 16:39:59|WeightedAttributeReduction|Iris|0.04|{2, 3}|0.92|1.2768938541412354
2023-03-05 16:40:00|WeightedAttributeReduction|Iris|0.06|{2, 3}|0.8933333333333333|1.405700445175171
2023-03-05 16:40:01|WeightedAttributeReduction|Iris|0.08|{0, 2}|0.92|1.3988983631134033
2023-03-05 16:40:03|WeightedAttributeReduction|Iris|0.1|{0, 2, 3}|0.92|1.5786492824554443
2023-03-05 16:40:04|WeightedAttributeReduction|Iris|0.12000000000000001|{0, 2, 3}|0.8933333333333333|1.5852327346801758
2023-03-05 16:40:06|WeightedAttributeReduction|Iris|0.14|{0, 2, 3}|0.9133333333333333|1.584139108657837
2023-03-05 16:40:08|WeightedAttributeReduction|Iris|0.16|{0, 2, 3}|0.8933333333333333|1.5829215049743652
2023-03-05 16:40:09|WeightedAttributeReduction|Iris|0.18|{0, 1, 2, 3}|0.8933333333333333|1.3904414176940918
2023-03-05 16:40:11|WeightedAttributeReduction|Iris|0.19999999999999998|{0, 1, 2, 3}|0.8933333333333333|1.5674002170562744
2023-03-05 16:40:12|WeightedAttributeReduction|Iris|0.21999999999999997|{1, 2, 3}|0.86|1.5632472038269043
2023-03-05 16:40:14|WeightedAttributeReduction|Iris|0.23999999999999996|{0, 1, 2}|0.8533333333333334|1.5634064674377441
2023-03-05 16:40:15|WeightedAttributeReduction|Iris|0.25999999999999995|{0, 2}|0.86|1.398355484008789
2023-03-05 16:40:17|WeightedAttributeReduction|Iris|0.27999999999999997|{0, 2}|0.8666666666666667|1.4007961750030518
2023-03-05 16:40:18|WeightedAttributeReduction|Iris|0.3|{0, 2, 3}|0.86|1.5643095970153809
2023-03-05 16:40:20|WeightedAttributeReduction|Iris|0.32|{2, 3}|0.8133333333333334|1.4038665294647217
2023-03-05 16:40:21|WeightedAttributeReduction|Iris|0.34|{1, 2}|0.8066666666666666|1.3482279777526855
2023-03-05 16:40:22|WeightedAttributeReduction|Iris|0.36000000000000004|{2, 3}|0.8333333333333334|1.4023361206054688
2023-03-05 16:40:24|WeightedAttributeReduction|Iris|0.38000000000000006|{0, 2}|0.7933333333333333|1.3998703956604004
2023-03-05 16:40:25|WeightedAttributeReduction|Iris|0.4000000000000001|{2}|0.7533333333333333|1.0741631984710693
