结果生成时间|算法名称|数据集名称|半径|约简结果|依赖度|约简时间
2023-03-05 16:42:20|WeightedAttributeReduction|plrx|0.02|{11, 4}|0.6208791208791209|3.0815141201019287
2023-03-05 16:42:23|WeightedAttributeReduction|plrx|0.04|{0, 5}|0.5|3.418056011199951
2023-03-05 16:42:27|WeightedAttributeReduction|plrx|0.06|{5, 6}|0.46153846153846156|2.933413505554199
2023-03-05 16:42:30|WeightedAttributeReduction|plrx|0.08|{2, 5}|0.4835164835164835|2.8708651065826416
2023-03-05 16:42:33|WeightedAttributeReduction|plrx|0.1|{9, 2, 5, 7}|0.5274725274725275|4.349650621414185
2023-03-05 16:42:37|WeightedAttributeReduction|plrx|0.12000000000000001|{2, 5}|0.5054945054945055|2.7897591590881348
2023-03-05 16:42:40|WeightedAttributeReduction|plrx|0.14|{2, 10, 5}|0.4945054945054945|3.6698403358459473
2023-03-05 16:42:43|WeightedAttributeReduction|plrx|0.16|{2, 11, 5, 6}|0.5054945054945055|4.271392345428467
2023-03-05 16:42:48|WeightedAttributeReduction|plrx|0.18|{2, 3, 5, 6, 7}|0.5384615384615384|4.86896538734436
2023-03-05 16:42:53|WeightedAttributeReduction|plrx|0.19999999999999998|{1, 2, 4, 5}|0.5439560439560439|4.260261058807373
2023-03-05 16:42:57|WeightedAttributeReduction|plrx|0.21999999999999997|{1, 2, 10, 5}|0.5384615384615384|4.288610935211182
2023-03-05 16:43:01|WeightedAttributeReduction|plrx|0.23999999999999996|{1, 2, 4, 5, 9, 10}|0.5824175824175825|5.518237590789795
2023-03-05 16:43:07|WeightedAttributeReduction|plrx|0.25999999999999995|{0, 1, 2, 4, 6}|0.5164835164835165|4.949237108230591
2023-03-05 16:43:12|WeightedAttributeReduction|plrx|0.27999999999999997|{1, 2, 3, 5, 6, 8, 10, 11}|0.5164835164835165|6.199955701828003
2023-03-05 16:43:18|WeightedAttributeReduction|plrx|0.3|{1, 2, 3, 4, 5, 7}|0.45604395604395603|5.397148370742798
2023-03-05 16:43:23|WeightedAttributeReduction|plrx|0.32|{1, 2, 4, 5, 6, 10}|0.4065934065934066|5.471343278884888
2023-03-05 16:43:29|WeightedAttributeReduction|plrx|0.34|{1, 2, 4, 5, 6}|0.2802197802197802|4.90082311630249
2023-03-05 16:43:34|WeightedAttributeReduction|plrx|0.36000000000000004|{0}|0.0|1.9296212196350098
2023-03-05 16:43:35|WeightedAttributeReduction|plrx|0.38000000000000006|{0}|0.0|1.972198724746704
2023-03-05 16:43:37|WeightedAttributeReduction|plrx|0.4000000000000001|{0}|0.0|1.9281585216522217
