结果生成时间|算法名称|数据集名称|半径|约简结果|依赖度|约简时间
2023-03-05 16:43:39|WeightedAttributeReduction|GlaucomaM|0.02|{10, 21}|0.6632653061224489|18.213762044906616
2023-03-05 16:43:58|WeightedAttributeReduction|GlaucomaM|0.04|{10, 20}|0.6581632653061225|19.953998565673828
2023-03-05 16:44:18|WeightedAttributeReduction|GlaucomaM|0.06|{40, 10, 58, 6}|0.6377551020408163|34.20409655570984
2023-03-05 16:44:52|WeightedAttributeReduction|GlaucomaM|0.08|{10, 4}|0.6479591836734694|20.103536128997803
2023-03-05 16:45:12|WeightedAttributeReduction|GlaucomaM|0.1|{10, 4}|0.6530612244897959|19.93687081336975
2023-03-05 16:45:32|WeightedAttributeReduction|GlaucomaM|0.12000000000000001|{10, 3, 6, 47}|0.6428571428571429|33.402833461761475
2023-03-05 16:46:05|WeightedAttributeReduction|GlaucomaM|0.14|{10, 3, 20}|0.6938775510204082|26.989344358444214
2023-03-05 16:46:32|WeightedAttributeReduction|GlaucomaM|0.16|{16, 19, 10, 3}|0.6836734693877551|30.78111243247986
2023-03-05 16:47:03|WeightedAttributeReduction|GlaucomaM|0.18|{0, 18, 20, 5, 8, 12, 29}|0.6581632653061225|48.094645500183105
2023-03-05 16:47:51|WeightedAttributeReduction|GlaucomaM|0.19999999999999998|{0, 29, 5, 9, 13}|0.6530612244897959|35.9113335609436
2023-03-05 16:48:27|WeightedAttributeReduction|GlaucomaM|0.21999999999999997|{0, 2, 35, 10, 47}|0.6632653061224489|35.39489150047302
2023-03-05 16:49:02|WeightedAttributeReduction|GlaucomaM|0.23999999999999996|{0, 19, 40, 25, 10}|0.6938775510204082|36.930975914001465
2023-03-05 16:49:39|WeightedAttributeReduction|GlaucomaM|0.25999999999999995|{0, 10, 3}|0.6785714285714286|26.944744348526
2023-03-05 16:50:06|WeightedAttributeReduction|GlaucomaM|0.27999999999999997|{0, 18, 38, 10, 11}|0.7040816326530612|37.950576066970825
2023-03-05 16:50:44|WeightedAttributeReduction|GlaucomaM|0.3|{0, 10, 13}|0.6785714285714286|28.05984091758728
2023-03-05 16:51:12|WeightedAttributeReduction|GlaucomaM|0.32|{0, 10, 11, 12, 14}|0.7091836734693877|89.53880071640015
2023-03-05 16:52:42|WeightedAttributeReduction|GlaucomaM|0.34|{0, 20, 10, 13, 14}|0.7244897959183674|91.27245664596558
2023-03-05 16:54:13|WeightedAttributeReduction|GlaucomaM|0.36000000000000004|{0, 16, 1, 10, 11, 14}|0.7142857142857143|105.17905855178833
2023-03-05 16:55:58|WeightedAttributeReduction|GlaucomaM|0.38000000000000006|{0, 16, 10, 11, 12, 14}|0.7244897959183674|105.78154683113098
2023-03-05 16:57:44|WeightedAttributeReduction|GlaucomaM|0.4000000000000001|{0, 32, 17, 10, 27}|0.6326530612244898|90.96756672859192
