结果生成时间|算法名称|数据集名称|半径|约简结果|依赖度|约简时间
2023-03-05 11:07:06|NeighborhoodRoughSet|wdbc|0.02|{24, 8, 22}|1.0|0.5237815380096436
2023-03-05 11:07:06|NeighborhoodRoughSet|wdbc|0.04|{24, 1, 21, 22}|1.0|0.794426679611206
2023-03-05 11:07:07|NeighborhoodRoughSet|wdbc|0.06|{24, 8, 21, 22}|1.0|0.886479377746582
2023-03-05 11:07:08|NeighborhoodRoughSet|wdbc|0.08|{4, 21, 22, 8, 25, 27}|1.0|1.198422908782959
2023-03-05 11:07:09|NeighborhoodRoughSet|wdbc|0.1|{18, 21, 22, 7, 24, 5, 28}|1.0|1.4856956005096436
2023-03-05 11:07:11|NeighborhoodRoughSet|wdbc|0.12000000000000001|{21, 22, 7, 27, 24, 11, 9}|1.0|1.5783288478851318
2023-03-05 11:07:12|NeighborhoodRoughSet|wdbc|0.14|{1, 4, 8, 11, 15, 21, 22, 25, 27, 28}|1.0|1.9872007369995117
2023-03-05 11:07:14|NeighborhoodRoughSet|wdbc|0.16|{4, 7, 8, 11, 18, 21, 22, 24, 26, 27, 28}|1.0|2.2185170650482178
2023-03-05 11:07:16|NeighborhoodRoughSet|wdbc|0.18|{0, 1, 2, 6, 8, 9, 11, 15, 21, 22, 24, 26, 27, 28}|1.0|2.691129207611084
2023-03-05 11:07:19|NeighborhoodRoughSet|wdbc|0.19999999999999998|{0, 1, 5, 8, 9, 10, 11, 18, 21, 22, 24, 26, 27, 28, 29}|0.9982425307557118|2.8375744819641113
2023-03-05 11:07:22|NeighborhoodRoughSet|wdbc|0.21999999999999997|{0, 2, 5, 6, 8, 9, 11, 15, 17, 18, 20, 21, 22, 24, 25, 26, 27, 28}|0.9964850615114236|3.3590493202209473
2023-03-05 11:07:25|NeighborhoodRoughSet|wdbc|0.23999999999999996|{0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 14, 15, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}|0.9964850615114236|3.7364256381988525
2023-03-05 11:07:29|NeighborhoodRoughSet|wdbc|0.25999999999999995|{0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 14, 15, 17, 18, 20, 21, 22, 24, 25, 26, 27, 28, 29}|0.9859402460456942|4.023710012435913
2023-03-05 11:07:33|NeighborhoodRoughSet|wdbc|0.27999999999999997|{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}|0.9753954305799648|4.360835313796997
2023-03-05 11:07:37|NeighborhoodRoughSet|wdbc|0.3|{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 20, 21, 22, 24, 25, 26, 27, 28, 29}|0.9543057996485061|4.568023443222046
2023-03-05 11:07:42|NeighborhoodRoughSet|wdbc|0.32|{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}|0.9261862917398945|4.940126419067383
2023-03-05 11:07:47|NeighborhoodRoughSet|wdbc|0.34|{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}|0.8840070298769771|4.99238133430481
2023-03-05 11:07:52|NeighborhoodRoughSet|wdbc|0.36000000000000004|{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}|0.8418277680140598|5.213858127593994
2023-03-05 11:07:57|NeighborhoodRoughSet|wdbc|0.38000000000000006|{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}|0.7978910369068541|5.479757308959961
2023-03-05 11:08:03|NeighborhoodRoughSet|wdbc|0.4000000000000001|{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}|0.7363796133567663|5.879486322402954
