结果生成时间|算法名称|数据集名称|半径|约简结果|依赖度|约简时间
2023-03-05 11:01:12|NeighborhoodRoughSet|Iris|0.02|{1, 3}|1.0|0.00604701042175293
2023-03-05 11:01:12|NeighborhoodRoughSet|Iris|0.04|{1, 3}|1.0|0.00628209114074707
2023-03-05 11:01:12|NeighborhoodRoughSet|Iris|0.06|{0, 1, 3}|1.0|0.009085655212402344
2023-03-05 11:01:12|NeighborhoodRoughSet|Iris|0.08|{0, 1, 2, 3}|1.0|0.0069730281829833984
2023-03-05 11:01:12|NeighborhoodRoughSet|Iris|0.1|{0, 1, 2, 3}|0.9866666666666667|0.008015632629394531
2023-03-05 11:01:12|NeighborhoodRoughSet|Iris|0.12000000000000001|{0, 1, 2, 3}|0.94|0.008903741836547852
2023-03-05 11:01:12|NeighborhoodRoughSet|Iris|0.14|{0, 1, 2, 3}|0.8666666666666667|0.009515047073364258
2023-03-05 11:01:12|NeighborhoodRoughSet|Iris|0.16|{0, 1, 2, 3}|0.84|0.010000467300415039
2023-03-05 11:01:12|NeighborhoodRoughSet|Iris|0.18|{0, 1, 2, 3}|0.7666666666666667|0.01073455810546875
2023-03-05 11:01:12|NeighborhoodRoughSet|Iris|0.19999999999999998|{0, 1, 2, 3}|0.7133333333333334|0.010809659957885742
2023-03-05 11:01:12|NeighborhoodRoughSet|Iris|0.21999999999999997|{0, 1, 2, 3}|0.6666666666666666|0.011026382446289062
2023-03-05 11:01:12|NeighborhoodRoughSet|Iris|0.23999999999999996|{0, 1, 2, 3}|0.6266666666666667|0.011905908584594727
2023-03-05 11:01:12|NeighborhoodRoughSet|Iris|0.25999999999999995|{0, 1, 2, 3}|0.5866666666666667|0.013098478317260742
2023-03-05 11:01:12|NeighborhoodRoughSet|Iris|0.27999999999999997|{0, 1, 2, 3}|0.5066666666666667|0.01215505599975586
2023-03-05 11:01:12|NeighborhoodRoughSet|Iris|0.3|{0, 1, 2, 3}|0.4866666666666667|0.012178897857666016
2023-03-05 11:01:12|NeighborhoodRoughSet|Iris|0.32|{0, 1, 2, 3}|0.43333333333333335|0.013650178909301758
2023-03-05 11:01:12|NeighborhoodRoughSet|Iris|0.34|{0, 1, 2, 3}|0.43333333333333335|0.01362156867980957
2023-03-05 11:01:12|NeighborhoodRoughSet|Iris|0.36000000000000004|{0, 1, 2, 3}|0.42|0.013333320617675781
2023-03-05 11:01:12|NeighborhoodRoughSet|Iris|0.38000000000000006|{0, 1, 2, 3}|0.38666666666666666|0.013485431671142578
2023-03-05 11:01:12|NeighborhoodRoughSet|Iris|0.4000000000000001|{0, 1, 2, 3}|0.38|0.01314234733581543
