结果生成时间|算法名称|数据集名称|半径|约简结果|依赖度|约简时间
2023-03-05 14:38:17|NeighborhoodRoughSet|german|0.02|{0, 1, 2, 3, 4, 12}|1.0|1.8575286865234375
2023-03-05 14:38:19|NeighborhoodRoughSet|german|0.04|{0, 1, 3, 4, 6, 11, 12}|1.0|2.0619399547576904
2023-03-05 14:38:21|NeighborhoodRoughSet|german|0.06|{0, 1, 2, 3, 6, 7, 11, 12}|1.0|2.421344041824341
2023-03-05 14:38:23|NeighborhoodRoughSet|german|0.08|{0, 1, 2, 3, 6, 7, 10, 12}|1.0|2.4084715843200684
2023-03-05 14:38:26|NeighborhoodRoughSet|german|0.1|{0, 1, 3, 6, 7, 11, 12, 13}|1.0|2.6231749057769775
2023-03-05 14:38:28|NeighborhoodRoughSet|german|0.12000000000000001|{0, 1, 2, 3, 6, 7, 8, 11, 12}|1.0|3.239349603652954
2023-03-05 14:38:32|NeighborhoodRoughSet|german|0.14|{0, 1, 3, 5, 6, 7, 10, 11, 16}|1.0|3.0011379718780518
2023-03-05 14:38:35|NeighborhoodRoughSet|german|0.16|{0, 1, 2, 3, 5, 6, 7, 8, 11, 12}|1.0|3.1522598266601562
2023-03-05 14:38:38|NeighborhoodRoughSet|german|0.18|{0, 1, 2, 3, 5, 6, 7, 10, 11, 16}|1.0|3.2671899795532227
2023-03-05 14:38:41|NeighborhoodRoughSet|german|0.19999999999999998|{0, 1, 2, 3, 5, 6, 7, 10, 11, 16}|1.0|3.2522146701812744
2023-03-05 14:38:44|NeighborhoodRoughSet|german|0.21999999999999997|{0, 1, 2, 3, 5, 6, 7, 10, 11, 16}|1.0|3.2524216175079346
2023-03-05 14:38:47|NeighborhoodRoughSet|german|0.23999999999999996|{0, 1, 2, 3, 5, 6, 7, 10, 11, 16}|1.0|3.256798505783081
2023-03-05 14:38:51|NeighborhoodRoughSet|german|0.25999999999999995|{0, 1, 6, 7, 8, 10, 11, 14, 15, 16, 18}|1.0|3.5287675857543945
2023-03-05 14:38:54|NeighborhoodRoughSet|german|0.27999999999999997|{0, 1, 2, 3, 6, 7, 8, 10, 11, 15, 16, 18}|1.0|3.593634843826294
2023-03-05 14:38:58|NeighborhoodRoughSet|german|0.3|{0, 1, 3, 6, 7, 8, 10, 11, 12, 15, 16, 18}|1.0|3.7186925411224365
2023-03-05 14:39:02|NeighborhoodRoughSet|german|0.32|{0, 1, 3, 6, 7, 8, 10, 11, 12, 15, 16, 18}|1.0|3.7314603328704834
2023-03-05 14:39:05|NeighborhoodRoughSet|german|0.34|{0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 16, 19}|1.0|5.324629306793213
2023-03-05 14:39:11|NeighborhoodRoughSet|german|0.36000000000000004|{0, 1, 2, 3, 6, 7, 8, 10, 11, 12, 13, 14, 18, 19}|0.999|5.355855941772461
2023-03-05 14:39:16|NeighborhoodRoughSet|german|0.38000000000000006|{0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16, 18}|0.999|5.543405055999756
2023-03-05 14:39:22|NeighborhoodRoughSet|german|0.4000000000000001|{0, 1, 3, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18}|0.999|5.677814245223999
