结果生成时间|算法名称|数据集名称|半径|约简结果|依赖度|约简时间
2023-03-05 11:01:12|NeighborhoodRoughSet|wine|0.02|{9, 6}|1.0|0.021078824996948242
2023-03-05 11:01:12|NeighborhoodRoughSet|wine|0.04|{0, 9, 5}|1.0|0.0292205810546875
2023-03-05 11:01:13|NeighborhoodRoughSet|wine|0.06|{9, 12, 5}|1.0|0.02921772003173828
2023-03-05 11:01:13|NeighborhoodRoughSet|wine|0.08|{0, 9, 11, 12}|1.0|0.040255069732666016
2023-03-05 11:01:13|NeighborhoodRoughSet|wine|0.1|{0, 5, 6, 9, 12}|1.0|0.045033931732177734
2023-03-05 11:01:13|NeighborhoodRoughSet|wine|0.12000000000000001|{0, 6, 7, 9, 12}|1.0|0.04705381393432617
2023-03-05 11:01:13|NeighborhoodRoughSet|wine|0.14|{0, 6, 7, 9, 12}|1.0|0.05323386192321777
2023-03-05 11:01:13|NeighborhoodRoughSet|wine|0.16|{0, 2, 6, 7, 9, 12}|1.0|0.059598445892333984
2023-03-05 11:01:13|NeighborhoodRoughSet|wine|0.18|{0, 1, 5, 7, 9, 12}|1.0|0.05983161926269531
2023-03-05 11:01:13|NeighborhoodRoughSet|wine|0.19999999999999998|{0, 2, 3, 6, 7, 9, 12}|1.0|0.06995010375976562
2023-03-05 11:01:13|NeighborhoodRoughSet|wine|0.21999999999999997|{0, 1, 5, 7, 8, 9, 12}|1.0|0.06988787651062012
2023-03-05 11:01:13|NeighborhoodRoughSet|wine|0.23999999999999996|{0, 1, 2, 4, 6, 9, 12}|1.0|0.07991385459899902
2023-03-05 11:01:13|NeighborhoodRoughSet|wine|0.25999999999999995|{0, 2, 3, 6, 7, 9, 10, 12}|1.0|0.08112788200378418
2023-03-05 11:01:13|NeighborhoodRoughSet|wine|0.27999999999999997|{0, 1, 4, 6, 10, 11, 12}|1.0|0.09105539321899414
2023-03-05 11:01:13|NeighborhoodRoughSet|wine|0.3|{0, 1, 2, 4, 8, 9, 10, 11, 12}|1.0|0.08820033073425293
2023-03-05 11:01:13|NeighborhoodRoughSet|wine|0.32|{0, 1, 2, 4, 6, 8, 10, 11, 12}|1.0|0.09772753715515137
2023-03-05 11:01:13|NeighborhoodRoughSet|wine|0.34|{0, 1, 2, 4, 6, 8, 9, 10, 11, 12}|1.0|0.1093595027923584
2023-03-05 11:01:14|NeighborhoodRoughSet|wine|0.36000000000000004|{0, 1, 2, 3, 4, 6, 8, 10, 11, 12}|1.0|0.10508036613464355
2023-03-05 11:01:14|NeighborhoodRoughSet|wine|0.38000000000000006|{0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 12}|1.0|0.10852289199829102
2023-03-05 11:01:14|NeighborhoodRoughSet|wine|0.4000000000000001|{0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12}|0.9831460674157303|0.11739420890808105
