结果生成时间|算法名称|数据集种类|数据集名称|粒度生成比例|约简结果|原始属性长度|约简属性长度|属性集得分|运行时间|5折KNN准确率|5折SVM准确率|5折CART准确率|KNN平均准确率|SVM平均准确率|CART平均准确率
2023-04-10 14:46:14|myAlgorithm5|10noise|german|[0.025, 0.05, 0.075, 0.1, 0.125]|{0, 2, 3, 17, 19}|20|5|0.6854|99.25658750534058|[0.725 0.705 0.715 0.705 0.7  ]|[0.715 0.7   0.7   0.7   0.7  ]|[0.715 0.735 0.72  0.715 0.74 ]|0.71|0.7030000000000001|0.725
