结果生成时间|算法名称|数据集名称|半径|约简结果|依赖度|约简时间
2023-03-05 19:01:58|VariableRadiusNeighborhoodRoughSet|BreastCancer|0.02|{0, 1, 2, 5}|1.0|1.7266514301300049
2023-03-05 19:02:00|VariableRadiusNeighborhoodRoughSet|BreastCancer|0.04|{0, 1, 2, 5}|1.0|1.6827220916748047
2023-03-05 19:02:02|VariableRadiusNeighborhoodRoughSet|BreastCancer|0.06|{0, 1, 2, 5}|1.0|1.7435810565948486
2023-03-05 19:02:03|VariableRadiusNeighborhoodRoughSet|BreastCancer|0.08|{0, 1, 2, 5}|1.0|1.724304437637329
2023-03-05 19:02:05|VariableRadiusNeighborhoodRoughSet|BreastCancer|0.1|{0, 1, 2, 5}|1.0|1.772242546081543
2023-03-05 19:02:07|VariableRadiusNeighborhoodRoughSet|BreastCancer|0.12000000000000001|{0, 1, 5, 7}|1.0|2.0853121280670166
2023-03-05 19:02:09|VariableRadiusNeighborhoodRoughSet|BreastCancer|0.14|{0, 1, 2, 3, 5}|1.0|2.2484660148620605
2023-03-05 19:02:11|VariableRadiusNeighborhoodRoughSet|BreastCancer|0.16|{0, 1, 4, 5, 6}|1.0|2.4422268867492676
2023-03-05 19:02:14|VariableRadiusNeighborhoodRoughSet|BreastCancer|0.18|{0, 1, 3, 5, 7}|1.0|2.1750757694244385
2023-03-05 19:02:16|VariableRadiusNeighborhoodRoughSet|BreastCancer|0.19999999999999998|{0, 1, 2, 3, 5, 7}|1.0|2.3506312370300293
2023-03-05 19:02:18|VariableRadiusNeighborhoodRoughSet|BreastCancer|0.21999999999999997|{0, 1, 2, 3, 5, 7}|1.0|2.3340415954589844
2023-03-05 19:02:21|VariableRadiusNeighborhoodRoughSet|BreastCancer|0.23999999999999996|{0, 1, 2, 3, 5, 7}|1.0|2.8123979568481445
2023-03-05 19:02:23|VariableRadiusNeighborhoodRoughSet|BreastCancer|0.25999999999999995|{0, 2, 3, 5, 6, 7}|1.0|2.8780558109283447
2023-03-05 19:02:26|VariableRadiusNeighborhoodRoughSet|BreastCancer|0.27999999999999997|{0, 1, 2, 3, 5, 6, 7}|1.0|3.083507776260376
2023-03-05 19:02:29|VariableRadiusNeighborhoodRoughSet|BreastCancer|0.3|{0, 1, 2, 3, 4, 5, 6, 7}|1.0|3.1560285091400146
2023-03-05 19:02:32|VariableRadiusNeighborhoodRoughSet|BreastCancer|0.32|{0, 2, 3, 4, 5, 6, 8}|0.994277539341917|3.1395254135131836
2023-03-05 19:02:36|VariableRadiusNeighborhoodRoughSet|BreastCancer|0.34|{0, 2, 3, 4, 5, 7, 8}|0.994277539341917|3.4155795574188232
2023-03-05 19:02:39|VariableRadiusNeighborhoodRoughSet|BreastCancer|0.36000000000000004|{0, 1, 2, 3, 4, 5, 6, 7, 8}|0.9971387696709585|3.903036117553711
2023-03-05 19:02:43|VariableRadiusNeighborhoodRoughSet|BreastCancer|0.38000000000000006|{0, 1, 3, 4, 5, 6, 7, 8}|0.9957081545064378|3.820591688156128
2023-03-05 19:02:47|VariableRadiusNeighborhoodRoughSet|BreastCancer|0.4000000000000001|{0, 1, 2, 3, 4, 5, 6, 7}|0.994277539341917|3.799268960952759
