结果生成时间|算法名称|数据集名称|半径|约简结果|依赖度|约简时间
2023-03-05 18:30:34|VariableRadiusNeighborhoodRoughSet|Glass|0.02|{0, 1, 6}|1.0|0.2033553123474121
2023-03-05 18:30:34|VariableRadiusNeighborhoodRoughSet|Glass|0.04|{0, 1, 2, 3, 7}|1.0|0.2953662872314453
2023-03-05 18:30:34|VariableRadiusNeighborhoodRoughSet|Glass|0.06|{0, 2, 3, 4, 6, 7}|1.0|0.3366837501525879
2023-03-05 18:30:35|VariableRadiusNeighborhoodRoughSet|Glass|0.08|{0, 1, 2, 3, 4, 7, 8}|0.9953271028037384|0.38311076164245605
2023-03-05 18:30:35|VariableRadiusNeighborhoodRoughSet|Glass|0.1|{0, 1, 2, 3, 4, 6, 7, 8}|0.9672897196261683|0.40517449378967285
2023-03-05 18:30:36|VariableRadiusNeighborhoodRoughSet|Glass|0.12000000000000001|{0, 1, 2, 3, 4, 5, 6, 7, 8}|0.9299065420560748|0.4078361988067627
2023-03-05 18:30:36|VariableRadiusNeighborhoodRoughSet|Glass|0.14|{0, 1, 2, 3, 4, 5, 6, 7, 8}|0.8551401869158879|0.42522573471069336
2023-03-05 18:30:36|VariableRadiusNeighborhoodRoughSet|Glass|0.16|{0, 1, 2, 3, 4, 5, 6, 7, 8}|0.780373831775701|0.4327998161315918
2023-03-05 18:30:37|VariableRadiusNeighborhoodRoughSet|Glass|0.18|{0, 1, 2, 3, 4, 5, 6, 7, 8}|0.7149532710280374|0.45241260528564453
2023-03-05 18:30:37|VariableRadiusNeighborhoodRoughSet|Glass|0.19999999999999998|{0, 1, 2, 3, 4, 5, 6, 7, 8}|0.677570093457944|0.47032904624938965
2023-03-05 18:30:38|VariableRadiusNeighborhoodRoughSet|Glass|0.21999999999999997|{0, 1, 2, 3, 4, 5, 6, 7, 8}|0.6121495327102804|0.46651458740234375
2023-03-05 18:30:38|VariableRadiusNeighborhoodRoughSet|Glass|0.23999999999999996|{0, 1, 2, 3, 4, 5, 6, 7, 8}|0.5514018691588785|0.47603702545166016
2023-03-05 18:30:39|VariableRadiusNeighborhoodRoughSet|Glass|0.25999999999999995|{0, 1, 2, 3, 4, 5, 6, 7, 8}|0.5|0.40691256523132324
2023-03-05 18:30:39|VariableRadiusNeighborhoodRoughSet|Glass|0.27999999999999997|{0, 1, 2, 3, 4, 5, 6, 7, 8}|0.4719626168224299|0.4916539192199707
2023-03-05 18:30:40|VariableRadiusNeighborhoodRoughSet|Glass|0.3|{0, 1, 2, 3, 4, 5, 6, 7, 8}|0.43457943925233644|0.5308964252471924
2023-03-05 18:30:40|VariableRadiusNeighborhoodRoughSet|Glass|0.32|{0, 1, 2, 3, 4, 5, 6, 7, 8}|0.397196261682243|0.5640099048614502
2023-03-05 18:30:41|VariableRadiusNeighborhoodRoughSet|Glass|0.34|{0, 1, 2, 3, 4, 5, 6, 7, 8}|0.3644859813084112|0.5413839817047119
2023-03-05 18:30:41|VariableRadiusNeighborhoodRoughSet|Glass|0.36000000000000004|{0, 1, 2, 3, 4, 5, 6, 7, 8}|0.3364485981308411|0.5414750576019287
2023-03-05 18:30:42|VariableRadiusNeighborhoodRoughSet|Glass|0.38000000000000006|{0, 1, 2, 3, 4, 5, 6, 7, 8}|0.3177570093457944|0.5315699577331543
2023-03-05 18:30:42|VariableRadiusNeighborhoodRoughSet|Glass|0.4000000000000001|{0, 1, 2, 3, 4, 5, 6, 7, 8}|0.29439252336448596|0.5768358707427979
