结果生成时间|算法名称|数据集名称|半径|约简结果|依赖度|约简时间
2023-03-05 18:30:43|VariableRadiusNeighborhoodRoughSet|accent|0.02|{0, 1, 7}|1.0|0.430891752243042
2023-03-05 18:30:43|VariableRadiusNeighborhoodRoughSet|accent|0.04|{1, 2, 5}|1.0|0.4899404048919678
2023-03-05 18:30:44|VariableRadiusNeighborhoodRoughSet|accent|0.06|{0, 1, 2, 5}|1.0|0.5910806655883789
2023-03-05 18:30:44|VariableRadiusNeighborhoodRoughSet|accent|0.08|{1, 2, 4, 5}|1.0|0.625136137008667
2023-03-05 18:30:45|VariableRadiusNeighborhoodRoughSet|accent|0.1|{0, 1, 2, 3, 5}|1.0|0.7559921741485596
2023-03-05 18:30:46|VariableRadiusNeighborhoodRoughSet|accent|0.12000000000000001|{0, 1, 2, 4, 5, 7}|1.0|0.854419469833374
2023-03-05 18:30:47|VariableRadiusNeighborhoodRoughSet|accent|0.14|{0, 1, 2, 3, 4, 5, 10}|1.0|0.9876663684844971
2023-03-05 18:30:48|VariableRadiusNeighborhoodRoughSet|accent|0.16|{0, 1, 2, 4, 5, 6, 7, 10}|1.0|1.086069107055664
2023-03-05 18:30:49|VariableRadiusNeighborhoodRoughSet|accent|0.18|{0, 1, 2, 3, 4, 6, 7, 10, 11}|1.0|1.1765766143798828
2023-03-05 18:30:50|VariableRadiusNeighborhoodRoughSet|accent|0.19999999999999998|{0, 1, 2, 4, 6, 7, 8, 9, 10, 11}|1.0|1.2675483226776123
2023-03-05 18:30:51|VariableRadiusNeighborhoodRoughSet|accent|0.21999999999999997|{0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11}|0.9969604863221885|1.346996784210205
2023-03-05 18:30:53|VariableRadiusNeighborhoodRoughSet|accent|0.23999999999999996|{0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11}|0.9908814589665653|1.4290976524353027
2023-03-05 18:30:54|VariableRadiusNeighborhoodRoughSet|accent|0.25999999999999995|{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11}|0.9726443768996961|1.5248916149139404
2023-03-05 18:30:55|VariableRadiusNeighborhoodRoughSet|accent|0.27999999999999997|{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11}|0.9331306990881459|1.529447078704834
2023-03-05 18:30:57|VariableRadiusNeighborhoodRoughSet|accent|0.3|{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11}|0.8632218844984803|1.595008134841919
2023-03-05 18:30:59|VariableRadiusNeighborhoodRoughSet|accent|0.32|{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11}|0.7598784194528876|1.6710820198059082
2023-03-05 18:31:00|VariableRadiusNeighborhoodRoughSet|accent|0.34|{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11}|0.7021276595744681|1.7448022365570068
2023-03-05 18:31:02|VariableRadiusNeighborhoodRoughSet|accent|0.36000000000000004|{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11}|0.6352583586626139|1.8449251651763916
2023-03-05 18:31:04|VariableRadiusNeighborhoodRoughSet|accent|0.38000000000000006|{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11}|0.5775075987841946|1.9010136127471924
2023-03-05 18:31:06|VariableRadiusNeighborhoodRoughSet|accent|0.4000000000000001|{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11}|0.5075987841945289|1.9212076663970947
