结果生成时间|算法名称|数据集种类|数据集名称|粒度生成比例|约简结果|原始属性长度|约简属性长度|属性集得分|运行时间|5折KNN准确率|5折SVM准确率|5折CART准确率|KNN平均准确率|SVM平均准确率|CART平均准确率
2023-04-10 14:29:22|myAlgorithm5|5fold|GlaucomaM|[0.025, 0.05, 0.075, 0.1, 0.125]|{33, 34, 36, 42, 44, 52, 21, 20, 53, 56}|62|10|0.8878980891719745|21.255837202072144|[0.9        0.71794872 0.84615385 0.8974359  0.87179487]|[0.875      0.66666667 0.84615385 0.87179487 0.8974359 ]|[0.9        0.74358974 0.87179487 0.79487179 0.74358974]|0.8466666666666667|0.8314102564102563|0.8107692307692307
