结果生成时间|算法名称|数据集种类|数据集名称|粒度生成比例|约简结果|原始属性长度|约简属性长度|属性集得分|运行时间|5折KNN准确率|5折SVM准确率|5折CART准确率|KNN平均准确率|SVM平均准确率|CART平均准确率
2023-04-10 14:36:53|myAlgorithm5|30noise|fertility_Diagnosis|[0.025, 0.05, 0.075, 0.1, 0.125]|{1, 4, 5}|9|3|0.78|4.286789894104004|[0.9  0.9  0.9  0.85 0.85]|[0.9  0.9  0.9  0.85 0.85]|[0.75 0.75 0.8  0.55 0.85]|0.8800000000000001|0.8800000000000001|0.74
