结果生成时间|算法名称|数据集种类|数据集名称|粒度生成比例|约简结果|原始属性长度|约简属性长度|属性集得分|运行时间|5折KNN准确率|5折SVM准确率|5折CART准确率|KNN平均准确率|SVM平均准确率|CART平均准确率
2023-04-10 10:32:03|myAlgorithm5|4fold|musk|[0.025, 0.05, 0.075, 0.1, 0.125]|{66, 162, 68, 165, 25, 90, 27, 31}|166|8|0.8398950131233596|307.6503677368164|[0.60416667 0.6        0.75789474 0.68421053 0.75789474]|[0.5        0.66315789 0.64210526 0.65263158 0.76842105]|[0.51041667 0.70526316 0.68421053 0.69473684 0.67368421]|0.6808333333333334|0.6452631578947369|0.6536622807017543
