结果生成时间|算法名称|数据集名称|半径|约简结果|依赖度|约简时间
2023-03-05 14:51:41|AttributeGroupAttributeReduction|Iris|0.02|{3}|0.8866666666666667|0.09986662864685059
2023-03-05 14:51:41|AttributeGroupAttributeReduction|Iris|0.04|{3}|0.8866666666666667|0.1293926239013672
2023-03-05 14:51:41|AttributeGroupAttributeReduction|Iris|0.06|{2, 3}|0.92|0.12761139869689941
2023-03-05 14:51:41|AttributeGroupAttributeReduction|Iris|0.08|{2, 3}|0.9333333333333333|0.12297654151916504
2023-03-05 14:51:42|AttributeGroupAttributeReduction|Iris|0.1|{2, 3}|0.9533333333333334|0.15204977989196777
2023-03-05 14:51:42|AttributeGroupAttributeReduction|Iris|0.12000000000000001|{0, 2, 3}|0.9333333333333333|0.13511109352111816
2023-03-05 14:51:42|AttributeGroupAttributeReduction|Iris|0.14|{1, 2, 3}|0.9466666666666667|0.14510369300842285
2023-03-05 14:51:43|AttributeGroupAttributeReduction|Iris|0.16|{1, 2, 3}|0.96|0.16299867630004883
2023-03-05 14:51:43|AttributeGroupAttributeReduction|Iris|0.18|{1, 2, 3}|0.9666666666666667|0.1733999252319336
2023-03-05 14:51:43|AttributeGroupAttributeReduction|Iris|0.19999999999999998|{2, 3}|0.92|0.12407469749450684
2023-03-05 14:51:44|AttributeGroupAttributeReduction|Iris|0.21999999999999997|{2, 3}|0.94|0.13054418563842773
2023-03-05 14:51:44|AttributeGroupAttributeReduction|Iris|0.23999999999999996|{2, 3}|0.92|0.12416934967041016
2023-03-05 14:51:44|AttributeGroupAttributeReduction|Iris|0.25999999999999995|{2, 3}|0.9266666666666666|0.1551961898803711
2023-03-05 14:51:45|AttributeGroupAttributeReduction|Iris|0.27999999999999997|{2, 3}|0.9133333333333333|0.1618208885192871
2023-03-05 14:51:45|AttributeGroupAttributeReduction|Iris|0.3|{2, 3}|0.9333333333333333|0.15545010566711426
2023-03-05 14:51:45|AttributeGroupAttributeReduction|Iris|0.32|{2, 3}|0.92|0.1486358642578125
2023-03-05 14:51:45|AttributeGroupAttributeReduction|Iris|0.34|{0, 1, 2, 3}|0.7866666666666666|0.15299105644226074
2023-03-05 14:51:46|AttributeGroupAttributeReduction|Iris|0.36000000000000004|{0, 1, 2, 3}|0.8133333333333334|0.14847421646118164
2023-03-05 14:51:46|AttributeGroupAttributeReduction|Iris|0.38000000000000006|{0, 1, 2, 3}|0.62|0.1733565330505371
2023-03-05 14:51:46|AttributeGroupAttributeReduction|Iris|0.4000000000000001|{0, 2, 3}|0.5733333333333334|0.16413331031799316
