结果生成时间|算法名称|数据集名称|半径|约简结果|依赖度|约简时间
2023-03-05 15:34:48|AttributeGroupAttributeReduction|diamonds_filter|0.02|{1, 2}|0.8998330550918197|0.5935409069061279
2023-03-05 15:34:49|AttributeGroupAttributeReduction|diamonds_filter|0.04|{1, 2}|0.9415692821368948|0.592099666595459
2023-03-05 15:34:50|AttributeGroupAttributeReduction|diamonds_filter|0.06|{1, 2}|0.8831385642737897|0.5900297164916992
2023-03-05 15:34:51|AttributeGroupAttributeReduction|diamonds_filter|0.08|{1, 2}|0.8480801335559266|0.58880615234375
2023-03-05 15:34:52|AttributeGroupAttributeReduction|diamonds_filter|0.1|{1, 2}|0.8764607679465777|0.6225700378417969
2023-03-05 15:34:52|AttributeGroupAttributeReduction|diamonds_filter|0.12000000000000001|{1, 2}|0.8814691151919867|0.6248936653137207
2023-03-05 15:34:53|AttributeGroupAttributeReduction|diamonds_filter|0.14|{1, 2}|0.8814691151919867|0.6594774723052979
2023-03-05 15:34:54|AttributeGroupAttributeReduction|diamonds_filter|0.16|{0, 1, 2}|0.8196994991652755|0.6871559619903564
2023-03-05 15:34:55|AttributeGroupAttributeReduction|diamonds_filter|0.18|{0, 1, 2}|0.8380634390651085|0.7286379337310791
2023-03-05 15:34:56|AttributeGroupAttributeReduction|diamonds_filter|0.19999999999999998|{1, 2}|0.8547579298831386|0.6866302490234375
2023-03-05 15:34:57|AttributeGroupAttributeReduction|diamonds_filter|0.21999999999999997|{1, 2}|0.8397328881469115|0.7532448768615723
2023-03-05 15:34:58|AttributeGroupAttributeReduction|diamonds_filter|0.23999999999999996|{1, 2}|0.7829716193656093|0.7877721786499023
2023-03-05 15:34:59|AttributeGroupAttributeReduction|diamonds_filter|0.25999999999999995|{1, 2}|0.7595993322203672|0.8947567939758301
2023-03-05 15:35:00|AttributeGroupAttributeReduction|diamonds_filter|0.27999999999999997|{0, 1, 2}|0.676126878130217|1.1085731983184814
2023-03-05 15:35:01|AttributeGroupAttributeReduction|diamonds_filter|0.3|{1, 2, 3}|0.6377295492487479|0.9315958023071289
2023-03-05 15:35:02|AttributeGroupAttributeReduction|diamonds_filter|0.32|{1, 2}|0.4691151919866444|0.8502185344696045
2023-03-05 15:35:03|AttributeGroupAttributeReduction|diamonds_filter|0.34|{1, 2}|0.4707846410684474|0.9704592227935791
2023-03-05 15:35:04|AttributeGroupAttributeReduction|diamonds_filter|0.36000000000000004|{1, 2}|0.4774624373956594|0.9194259643554688
2023-03-05 15:35:06|AttributeGroupAttributeReduction|diamonds_filter|0.38000000000000006|{1}|0.25208681135225375|0.8407015800476074
2023-03-05 15:35:07|AttributeGroupAttributeReduction|diamonds_filter|0.4000000000000001|{1}|0.2570951585976628|0.7335128784179688
