结果生成时间|算法名称|数据集名称|半径|约简结果|依赖度|约简时间
2023-03-05 15:36:50|AttributeGroupAttributeReduction|pima|0.02|{5, 7}|0.4661458333333333|1.0754413604736328
2023-03-05 15:36:52|AttributeGroupAttributeReduction|pima|0.04|{1, 5, 7}|0.5598958333333334|1.3181724548339844
2023-03-05 15:36:53|AttributeGroupAttributeReduction|pima|0.06|{0, 1, 5}|0.5338541666666666|1.341620683670044
2023-03-05 15:36:55|AttributeGroupAttributeReduction|pima|0.08|{1, 3, 5, 7}|0.6263020833333334|1.439345359802246
2023-03-05 15:36:56|AttributeGroupAttributeReduction|pima|0.1|{0, 1, 2, 3, 7}|0.5611979166666666|1.4782476425170898
2023-03-05 15:36:58|AttributeGroupAttributeReduction|pima|0.12000000000000001|{0, 1, 3, 5, 7}|0.5950520833333334|1.600996494293213
2023-03-05 15:37:00|AttributeGroupAttributeReduction|pima|0.14|{0, 1, 2, 3, 5, 7}|0.5911458333333334|1.7036395072937012
2023-03-05 15:37:02|AttributeGroupAttributeReduction|pima|0.16|{0, 1, 2, 3, 5, 7}|0.5872395833333334|1.8181543350219727
2023-03-05 15:37:04|AttributeGroupAttributeReduction|pima|0.18|{0, 1, 2, 3, 5, 6, 7}|0.5598958333333334|1.7932233810424805
2023-03-05 15:37:06|AttributeGroupAttributeReduction|pima|0.19999999999999998|{0, 1, 2, 3, 5, 6, 7}|0.5559895833333334|1.9454474449157715
2023-03-05 15:37:08|AttributeGroupAttributeReduction|pima|0.21999999999999997|{0, 1, 2, 3, 4, 5, 6, 7}|0.5286458333333334|1.7310419082641602
2023-03-05 15:37:10|AttributeGroupAttributeReduction|pima|0.23999999999999996|{4}|0.0026041666666666665|0.8483383655548096
2023-03-05 15:37:11|AttributeGroupAttributeReduction|pima|0.25999999999999995|{4}|0.0026041666666666665|0.8967902660369873
2023-03-05 15:37:12|AttributeGroupAttributeReduction|pima|0.27999999999999997|{4}|0.0026041666666666665|0.9095988273620605
2023-03-05 15:37:13|AttributeGroupAttributeReduction|pima|0.3|{0, 1, 2, 5, 6}|0.16015625|1.874631643295288
2023-03-05 15:37:15|AttributeGroupAttributeReduction|pima|0.32|{0, 5, 7}|0.04296875|1.4702918529510498
2023-03-05 15:37:17|AttributeGroupAttributeReduction|pima|0.34|{0, 5}|0.061197916666666664|1.520740032196045
2023-03-05 15:37:18|AttributeGroupAttributeReduction|pima|0.36000000000000004|{0}|0.0|0.9288256168365479
2023-03-05 15:37:20|AttributeGroupAttributeReduction|pima|0.38000000000000006|{3}|0.0013020833333333333|0.9126760959625244
2023-03-05 15:37:21|AttributeGroupAttributeReduction|pima|0.4000000000000001|{0}|0.0|1.2937464714050293
